Word,Value,Char Count
medalists,102,9
medalled,56,8
medallic,59,8
medalling,77,9
medallion,85,9
medallions,104,10
medallist,95,9
medallists,114,10
medals,54,6
meddle,43,6
meddled,47,7
meddler,61,7
meddlers,80,8
meddles,62,7
meddlesome,95,10
meddlesomeness,152,14
meddlesomenesses,176,16
meddling,68,8
medevac,53,7
medevacked,73,10
medevacking,94,11
medevacs,72,8
medflies,73,8
medfly,65,6
media,32,5
mediacies,68,9
mediacy,60,7
mediad,36,6
mediae,37,6
mediaeval,72,9
mediaevals,91,10
mediagenic,70,10
medial,44,6
medially,81,8
medials,63,7
median,46,6
medianly,83,8
medians,65,7
mediant,66,7
mediants,85,8
medias,51,6
mediastina,95,10
mediastinal,107,11
mediastinum,128,11
mediate,57,7
mediated,61,8
mediately,94,9
mediates,76,8
mediating,82,9
mediation,90,9
mediational,103,11
mediations,109,10
mediative,88,9
mediator,85,8
mediators,104,9
mediatory,110,9
mediatrices,106,11
mediatrix,103,9
mediatrixes,127,11
medic,34,5
medicable,54,9
medicaid,48,8
medicaids,67,9
medical,47,7
medically,84,9
medicals,66,8
medicament,87,10
medicamentous,142,13
medicaments,106,11
medicare,58,8
medicares,77,9
medicate,60,8
medicated,64,9
medicates,79,9
medicating,85,10
medication,93,10
medications,112,11
medicinable,77,11
medicinal,70,9
medicinally,107,11
medicinals,89,10
medicine,62,8
medicined,66,9
medicines,81,9
medicining,87,10
medick,45,6
medicks,64,7
medico,49,6
medicolegal,86,11
medicos,68,7
medics,53,6
medieval,71,8
medievalism,112,11
medievalisms,131,12
medievalist,119,11
medievalists,138,12
medievally,108,10
medievals,90,9
medii,40,5
medina,46,6
medinas,65,7
mediocre,72,8
mediocrities,129,12
mediocrity,121,10
meditate,77,8
meditated,81,9
meditates,96,9
meditating,102,10
meditation,110,10
meditations,129,11
meditative,108,10
meditatively,145,12
meditativeness,165,14
meditativenesses,189,16
meditator,105,9
meditators,124,10
mediterranean,127,13
medium,65,6
mediumistic,125,11
mediums,84,7
mediumship,117,10
mediumships,136,11
medius,71,6
medlar,53,6
medlars,72,7
medley,64,6
medleys,83,7
medulla,68,7
medullae,73,8
medullar,86,8
medullary,111,9
medullas,87,8
medullated,97,10
medulloblastoma,165,15
medulloblastomas,184,16
medulloblastomata,186,17
medusa,63,6
medusae,68,7
medusal,75,7
medusan,77,7
medusans,96,8
medusas,82,7
medusoid,90,8
medusoids,109,9
meed,27,4
meeds,46,5
meek,34,4
meeker,57,6
meekest,78,7
meekly,71,6
meekness,91,8
meeknesses,115,10
meerkat,73,7
meerkats,92,8
meerschaum,106,10
meerschaums,125,11
meet,43,4
meeter,66,6
meeters,85,7
meeting,73,7
meetinghouse,141,12
meetinghouses,160,13
meetings,92,8
meetly,80,6
meetness,100,8
meetnesses,124,10
meets,62,5
megabar,47,7
megabars,66,8
megabit,57,7
megabits,76,8
megabuck,63,8
megabucks,82,9
megabyte,78,8
megabytes,97,9
megacities,91,10
megacity,83,8
megacorporation,170,15
megacorporations,189,16
megacycle,74,9
megacycles,93,10
megadeal,48,8
megadeals,67,9
megadeath,64,9
megadeaths,83,10
megadose,69,8
megadoses,88,9
megadyne,74,8
megadynes,93,9
megafauna,69,9
megafaunae,74,10
megafaunal,81,10
megafaunas,88,10
megagamete,77,10
megagametes,96,11
megagametophyte,161,15
megagametophytes,180,16
megahertz,103,9
megahit,63,7
megahits,82,8
megakaryocyte,149,13
megakaryocytes,168,14
megakaryocytic,156,14
megalith,75,8
megalithic,87,10
megaliths,94,9
megaloblast,107,11
megaloblastic,119,13
megaloblasts,126,12
megalomania,91,11
megalomaniac,94,12
megalomaniacal,107,14
megalomaniacally,144,16
megalomaniacs,113,13
megalomanias,110,12
megalomanic,93,11
megalopolis,124,11
megalopolises,148,13
megalopolitan,140,13
megalopolitans,159,14
megalops,88,8
megalopses,112,10
megaparsec,88,10
megaparsecs,107,11
megaphone,84,9
megaphoned,88,10
megaphones,103,10
megaphonic,91,10
megaphoning,109,11
megapod,61,7
megapode,66,8
megapodes,85,9
megapods,80,8
megaproject,113,11
megaprojects,132,12
megascopic,91,10
megascopically,141,14
megasporangia,126,13
megasporangium,159,14
megaspore,99,9
megaspores,118,10
megasporic,106,10
megasporogeneses,183,16
megasporogenesis,187,16
megasporophyll,182,14
megasporophylls,201,15
megass,64,6
megasse,69,7
megasses,88,8
megastar,84,8
megastars,103,9
megaton,75,7
megatonnage,102,11
megatonnages,121,12
megatons,94,8
megavitamin,114,11
megavitamins,133,12
megavolt,95,8
megavolts,114,9
megawatt,90,8
megawatts,109,9
megillah,67,8
megillahs,86,9
megilp,62,6
megilph,70,7
megilphs,89,8
megilps,81,7
megohm,61,6
megohms,80,7
megrim,65,6
megrims,84,7
meikle,55,6
meinie,55,6
meinies,74,7
meiny,66,5
meioses,85,7
meiosis,89,7
meiotic,74,7
meiotically,124,11
mel,30,3
melamdim,70,8
melamed,53,7
melamine,72,8
melamines,91,9
melancholia,93,11
melancholiac,96,12
melancholiacs,115,13
melancholias,112,12
melancholic,95,11
melancholics,114,12
melancholies,116,12
melancholy,108,10
melange,57,7
melanges,76,8
melanian,69,8
melanic,57,7
melanics,76,8
melanin,68,7
melanins,87,8
melanism,86,8
melanisms,105,9
melanist,93,8
melanistic,105,10
melanists,112,9
melanite,79,8
melanites,98,9
melanitic,86,9
melanization,139,12
melanizations,158,13
melanize,85,8
melanized,89,9
melanizes,104,9
melanizing,110,10
melanoblast,114,11
melanoblasts,133,12
melanocyte,113,10
melanocytes,132,11
melanogeneses,134,13
melanogenesis,138,13
melanoid,73,8
melanoids,92,9
melanoma,74,8
melanomas,93,9
melanomata,95,10
melanophore,122,11
melanophores,141,12
melanosome,112,10
melanosomes,131,11
melanotic,92,9
melanous,100,8
melatonin,103,9
melatonins,122,10
meld,34,4
melded,43,6
melder,57,6
melders,76,7
melding,64,7
melds,53,5
melee,40,5
melees,59,6
melic,42,5
melilite,85,8
melilites,104,9
melilot,86,7
melilots,105,8
melinite,87,8
melinites,106,9
meliorate,98,9
meliorated,102,10
meliorates,117,10
meliorating,123,11
melioration,131,11
meliorations,150,12
meliorative,129,11
meliorator,126,10
meliorators,145,11
meliorism,113,9
meliorisms,132,10
meliorist,120,9
melioristic,132,11
meliorists,139,10
melisma,72,7
melismas,91,8
melismata,93,9
melismatic,104,10
mell,42,4
melled,51,6
mellific,69,8
mellifluent,129,11
mellifluently,166,13
mellifluous,145,11
mellifluously,182,13
mellifluousness,202,15
mellifluousnesses,226,17
melling,72,7
mellophone,115,10
mellophones,134,11
mellotron,124,9
mellotrons,143,10
mellow,80,6
mellowed,89,8
mellower,103,8
mellowest,124,9
mellowing,110,9
mellowly,117,8
mellowness,137,10
mellownesses,161,12
mellows,99,7
mells,61,5
melodeon,83,8
melodeons,102,9
melodia,59,7
melodias,78,8
melodic,61,7
melodica,62,8
melodically,111,11
melodicas,81,9
melodies,82,8
melodious,113,9
melodiously,150,11
melodiousness,170,13
melodiousnesses,194,15
melodise,82,8
melodised,86,9
melodises,101,9
melodising,107,10
melodist,97,8
melodists,116,9
melodize,89,8
melodized,93,9
melodizer,107,9
melodizers,126,10
melodizes,108,9
melodizing,114,10
melodrama,82,9
melodramas,101,10
melodramatic,114,12
melodramatically,164,16
melodramatics,133,13
melodramatise,135,13
melodramatised,139,14
melodramatises,154,14
melodramatising,160,15
melodramatist,150,13
melodramatists,169,14
melodramatization,196,17
melodramatizations,215,18
melodramatize,142,13
melodramatized,146,14
melodramatizes,161,14
melodramatizing,167,15
melody,74,6
meloid,58,6
meloids,77,7
melon,59,5
melons,78,6
melphalan,82,9
melphalans,101,10
mels,49,4
melt,50,4
meltabilities,136,13
meltability,128,11
meltable,70,8
meltage,63,7
meltages,82,8
meltdown,106,8
meltdowns,125,9
melted,59,6
melter,73,6
melters,92,7
melting,80,7
meltingly,117,9
melton,79,6
meltons,98,7
melts,69,5
meltwater,117,9
meltwaters,136,10
mem,31,3
member,56,6
membered,65,8
members,75,7
membership,108,10
memberships,127,11
membrane,71,8
membraned,75,9
membranes,90,9
membranous,121,10
membranously,158,12
memento,85,7
mementoes,109,9
mementos,104,8
memo,46,4
memoir,73,6
memoirist,121,9
memoirists,140,10
memoirs,92,7
memorabilia,98,11
memorabilities,150,14
memorability,142,12
memorable,84,9
memorableness,141,13
memorablenesses,165,15
memorably,104,9
memoranda,84,9
memorandum,117,10
memorandums,136,11
memorial,86,8
memorialise,119,11
memorialised,123,12
memorialises,138,12
memorialising,144,13
memorialist,134,11
memorialists,153,12
memorialize,126,11
memorialized,130,12
memorializes,145,12
memorializing,151,13
memorially,123,10
memorials,105,9
memories,97,8
memorise,97,8
memorised,101,9
memorises,116,9
memorising,122,10
memoriter,116,9
memorizable,119,11
memorization,158,12
memorizations,177,13
memorize,104,8
memorized,108,9
memorizer,122,9
memorizers,141,10
memorizes,123,9
memorizing,129,10
memory,89,6
memos,65,5
mems,50,4
memsahib,70,8
memsahibs,89,9
men,32,3
menace,41,6
menaced,45,7
menacer,59,7
menacers,78,8
menaces,60,7
menacing,66,8
menacingly,103,10
menad,37,5
menadione,80,9
menadiones,99,10
menads,56,6
menage,45,6
menagerie,77,9
menageries,96,10
menages,64,7
menarche,67,8
menarcheal,80,10
menarches,86,9
menazon,88,7
menazons,107,8
mend,36,4
mendable,56,8
mendacious,104,10
mendaciously,141,12
mendaciousness,161,14
mendaciousnesses,185,16
mendacities,102,11
mendacity,94,9
mended,45,6
mendelevium,123,11
mendeleviums,142,12
mender,59,6
menders,78,7
mendicancies,99,12
mendicancy,91,10
mendicant,83,9
mendicants,102,10
mendicities,110,11
mendicity,102,9
mendigo,67,7
mendigos,86,8
mending,66,7
mendings,85,8
mends,55,5
menfolk,76,7
menfolks,95,8
menhaden,64,8
menhadens,83,9
menhir,67,6
menhirs,86,7
menial,54,6
menially,91,8
menials,73,7
meningeal,80,9
meninges,86,8
meningioma,100,10
meningiomas,119,11
meningiomata,121,12
meningitic,103,10
meningitides,128,12
meningitis,119,10
meningococcal,114,13
meningococci,110,12
meningococcic,113,13
meningococcus,141,13
meningoencephalitic,182,19
meningoencephalitides,207,21
meningoencephalitis,198,19
meninx,79,6
meniscal,76,8
menisci,72,7
meniscus,103,8
meniscuses,127,10
meno,47,4
menologies,114,10
menology,106,8
menopausal,117,10
menopause,109,9
menopauses,128,10
menorah,74,7
menorahs,93,8
menorrhagia,109,11
menorrhagias,128,12
mensa,52,5
mensae,57,6
mensal,64,6
mensas,71,6
mensch,62,6
menschen,81,8
mensches,86,8
mense,56,5
mensed,60,6
menseful,95,8
menseless,111,9
menservants,150,11
menses,75,6
mensing,81,7
menstrua,111,8
menstrual,123,9
menstruate,136,10
menstruated,140,11
menstruates,155,11
menstruating,161,12
menstruation,169,12
menstruations,188,13
menstruum,144,9
menstruums,163,10
mensurabilities,176,15
mensurability,168,13
mensurable,110,10
mensural,103,8
mensuration,149,11
mensurations,168,12
menswear,98,8
menta,53,5
mental,65,6
mentalism,106,9
mentalisms,125,10
mentalist,113,9
mentalistic,125,11
mentalists,132,10
mentalities,127,11
mentality,119,9
mentally,102,8
mentation,111,9
mentations,130,10
menthene,84,8
menthenes,103,9
menthol,87,7
mentholated,117,11
menthols,106,8
mention,90,7
mentionable,110,11
mentioned,99,9
mentioner,113,9
mentioners,132,10
mentioning,120,10
mentions,109,8
mentor,85,6
mentored,94,8
mentoring,115,9
mentors,104,7
mentorship,137,10
mentorships,156,11
mentum,86,6
menu,53,4
menus,72,5
meou,54,4
meoued,63,6
meouing,84,7
meous,73,5
meow,56,4
meowed,65,6
meowing,86,7
meows,75,5
meperidine,98,10
meperidines,117,11
mephitic,83,8
mephitis,99,8
mephitises,123,10
meprobamate,109,11
meprobamates,128,12
merbromin,107,9
merbromins,126,10
mercantile,100,10
mercantilism,136,12
mercantilisms,155,13
mercantilist,143,12
mercantilistic,155,14
mercantilists,162,13
mercaptan,91,9
mercaptans,110,10
mercapto,91,8
mercaptopurine,174,14
mercaptopurines,193,15
mercenaries,110,11
mercenarily,123,11
mercenariness,143,13
mercenarinesses,167,15
mercenary,102,9
mercer,62,6
merceries,95,9
mercerise,95,9
mercerised,99,10
mercerises,114,10
mercerising,120,11
mercerization,156,13
mercerizations,175,14
mercerize,102,9
mercerized,106,10
mercerizes,121,10
mercerizing,127,11
mercers,81,7
mercery,87,7
merchandise,99,11
merchandised,103,12
merchandiser,117,12
merchandisers,136,13
merchandises,118,12
merchandising,124,13
merchandisings,143,14
merchandize,106,11
merchandized,110,12
merchandizes,125,12
merchandizing,131,13
merchandizings,150,14
merchant,82,8
merchantabilities,168,17
merchantability,160,15
merchantable,102,12
merchanted,91,10
merchanting,112,11
merchantman,110,11
merchantmen,114,11
merchants,101,9
mercies,72,7
merciful,87,8
mercifully,124,10
mercifulness,144,12
mercifulnesses,168,14
merciless,103,9
mercilessly,140,11
mercilessness,160,13
mercilessnesses,184,15
mercurate,104,9
mercurated,108,10
mercurates,123,10
mercurating,129,11
mercuration,137,11
mercurations,156,12
mercurial,100,9
mercurially,137,11
mercurialness,157,13
mercurialnesses,181,15
mercurials,119,10
mercuric,90,8
mercuries,111,9
mercurous,133,9
mercury,103,7
mercy,64,5
merde,45,5
merdes,64,6
mere,41,4
merely,78,6
merengue,88,8
merengues,107,9
merer,59,5
meres,60,5
merest,80,6
meretricious,155,12
meretriciously,192,14
meretriciousness,212,16
meretriciousnesses,236,18
merganser,100,9
mergansers,119,10
merge,48,5
merged,52,6
mergence,70,8
mergences,89,9
merger,66,6
mergers,85,7
merges,67,6
merging,73,7
meridian,73,8
meridians,92,9
meridional,100,10
meridionally,137,12
meridionals,119,11
meringue,92,8
meringues,111,9
merino,74,6
merinos,93,7
merises,88,7
merisis,92,7
meristem,102,8
meristematic,135,12
meristematically,185,16
meristems,121,9
meristic,96,8
meristically,146,12
merit,65,5
merited,74,7
meriting,95,8
meritocracies,138,13
meritocracy,130,11
meritocrat,122,10
meritocratic,134,12
meritocrats,141,11
meritorious,162,11
meritoriously,199,13
meritoriousness,219,15
meritoriousnesses,243,17
merits,84,6
merk,47,4
merks,66,5
merl,48,4
merle,53,5
merles,72,6
merlin,71,6
merlins,90,7
merlon,77,6
merlons,96,7
merlot,83,6
merlots,102,7
merls,67,5
mermaid,63,7
mermaids,82,8
merman,64,6
mermen,68,6
meroblastic,117,11
meroblastically,167,15
merocrine,100,9
meromorphic,133,11
meromyosin,146,10
meromyosins,165,11
meropia,77,7
meropias,96,8
meropic,79,7
merozoite,126,9
merozoites,145,10
merrier,86,7
merriest,107,8
merrily,100,7
merriment,115,9
merriments,134,10
merriness,120,9
merrinesses,144,11
merry,79,5
merrymaker,127,10
merrymakers,146,11
merrymaking,134,11
merrymakings,153,12
merrythought,178,12
merrythoughts,197,13
mesa,38,4
mesalliance,94,11
mesalliances,113,12
mesally,87,7
mesarch,67,7
mesas,57,5
mescal,53,6
mescaline,81,9
mescalines,100,10
mescals,72,7
mesdames,79,8
mesdemoiselles,155,14
meseemed,69,8
meseemeth,93,9
meseems,79,7
mesembryanthemum,195,16
mesembryanthemums,214,17
mesencephala,102,12
mesencephalic,113,13
mesencephalon,130,13
mesenchymal,118,11
mesenchyme,110,10
mesenchymes,129,11
mesentera,100,9
mesenteric,111,10
mesenteries,132,11
mesenteron,128,10
mesentery,124,9
mesh,45,4
meshed,54,6
meshes,69,6
meshier,77,7
meshiest,98,8
meshing,75,7
meshuga,74,7
meshugah,82,8
meshugga,81,8
meshuggah,89,9
meshugge,85,8
meshuggener,122,11
meshuggeners,141,12
meshwork,112,8
meshworks,131,9
meshy,70,5
mesial,59,6
mesially,96,8
mesian,61,6
mesic,49,5
mesmeric,85,8
mesmerically,135,12
mesmerise,106,9
mesmerised,110,10
mesmerises,125,10
mesmerising,131,11
mesmerism,114,9
mesmerisms,133,10
mesmerist,121,9
mesmerists,140,10
mesmerize,113,9
mesmerized,117,10
mesmerizer,131,10
mesmerizers,150,11
mesmerizes,132,10
mesmerizing,138,11
mesnalties,117,10
mesnalty,109,8
mesne,56,5
mesnes,75,6
mesocarp,90,8
mesocarps,109,9
mesocyclone,129,11
mesocyclones,148,12
mesoderm,92,8
mesodermal,105,10
mesoderms,111,9
mesoglea,77,8
mesogleas,96,9
mesogloea,92,9
mesogloeas,111,10
mesomere,93,8
mesomeres,112,9
mesomorph,122,9
mesomorphic,134,11
mesomorphies,155,12
mesomorphs,141,10
mesomorphy,147,10
meson,66,5
mesonephric,125,11
mesonephroi,137,11
mesonephros,147,11
mesonic,78,7
mesons,85,6
mesopause,114,9
mesopauses,133,10
mesopelagic,105,11
mesophyl,113,8
mesophyll,125,9
mesophyllic,137,11
mesophyllous,180,12
mesophylls,144,10
mesophyls,132,9
mesophyte,126,9
mesophytes,145,10
mesophytic,133,10
mesoscale,92,9
mesosome,104,8
mesosomes,123,9
mesosphere,123,10
mesospheres,142,11
mesospheric,130,11
mesothelia,107,10
mesothelial,119,11
mesothelioma,135,12
mesotheliomas,154,13
mesotheliomata,156,14
mesothelium,140,11
mesothoraces,141,12
mesothoracic,129,12
mesothorax,138,10
mesothoraxes,162,12
mesotron,119,8
mesotrons,138,9
mesotrophic,141,11
mesquit,104,7
mesquite,109,8
mesquites,128,9
mesquits,123,8
mess,56,4
message,69,7
messaged,73,8
messages,88,8
messaging,94,9
messaline,97,9
messalines,116,10
messan,71,6
messans,90,7
messed,65,6
messeigneurs,154,12
messenger,105,9
messengers,124,10
messes,80,6
messiah,74,7
messiahs,93,8
messiahship,126,11
messiahships,145,12
messianic,92,9
messianism,121,10
messianisms,140,11
messier,88,7
messiest,109,8
messieurs,128,9
messily,102,7
messiness,122,9
messinesses,146,11
messing,86,7
messman,84,7
messmate,95,8
messmates,114,9
messmen,88,7
messuage,90,8
messuages,109,9
messy,81,5
mestee,67,6
mestees,86,7
mesteso,96,7
mestesoes,120,9
mestesos,115,8
mestino,95,7
mestinoes,119,9
mestinos,114,8
mestiza,93,7
mestizas,112,8
mestizo,107,7
mestizoes,131,9
mestizos,126,8
mestranol,117,9
mestranols,136,10
met,38,3
meta,39,4
metabolic,80,9
metabolically,130,13
metabolism,109,10
metabolisms,128,11
metabolite,102,10
metabolites,121,11
metabolizable,123,13
metabolize,108,10
metabolized,112,11
metabolizes,127,11
metabolizing,133,12
metacarpal,90,10
metacarpals,109,11
metacarpi,86,9
metacarpus,117,10
metacenter,104,10
metacenters,123,11
metacentric,111,11
metacentrics,130,12
metacercaria,97,12
metacercariae,102,13
metacercarial,109,13
metachromatic,129,13
metaethical,97,11
metaethics,103,10
metafiction,115,11
metafictional,128,13
metafictionist,163,14
metafictionists,182,15
metafictions,134,12
metagalactic,95,12
metagalaxies,117,12
metagalaxy,109,10
metage,51,6
metageneses,113,11
metagenesis,117,11
metagenetic,102,11
metages,70,7
metal,51,5
metalanguage,107,12
metalanguages,126,13
metaled,60,7
metaling,81,8
metalinguistic,162,14
metalinguistics,181,15
metalise,84,8
metalised,88,9
metalises,103,9
metalising,109,10
metalist,99,8
metalists,118,9
metalize,91,8
metalized,95,9
metalizes,110,9
metalizing,116,10
metalled,72,8
metallic,75,8
metallically,125,12
metallics,94,9
metalliferous,156,13
metalling,93,9
metallization,157,13
metallizations,176,14
metallize,103,9
metallized,107,10
metallizes,122,10
metallizing,128,11
metallographer,151,14
metallographers,170,15
metallographic,140,14
metallographically,190,18
metallographies,161,15
metallography,153,13
metalloid,91,9
metalloidal,104,11
metalloids,110,10
metallophone,136,12
metallophones,155,13
metallurgical,134,13
metallurgically,171,15
metallurgies,142,12
metallurgist,157,12
metallurgists,176,13
metallurgy,134,10
metalmark,94,9
metalmarks,113,10
metals,70,6
metalsmith,120,10
metalsmiths,139,11
metalware,98,9
metalwares,117,10
metalwork,118,9
metalworker,141,11
metalworkers,160,12
metalworking,148,12
metalworkings,167,13
metalworks,137,10
metamathematical,145,16
metamathematics,151,15
metamer,75,7
metamere,80,8
metameres,99,9
metameric,87,9
metamerically,137,13
metamerism,116,10
metamerisms,135,11
metamers,94,8
metamorphic,121,11
metamorphically,171,15
metamorphism,150,12
metamorphisms,169,13
metamorphose,148,12
metamorphosed,152,13
metamorphoses,167,13
metamorphosing,173,14
metamorphosis,171,13
metanalyses,134,11
metanalysis,138,11
metanephric,112,11
metanephroi,124,11
metanephros,134,11
metaphase,88,9
metaphases,107,10
metaphor,96,8
metaphoric,108,10
metaphorical,121,12
metaphorically,158,14
metaphors,115,9
metaphosphate,147,13
metaphosphates,166,14
metaphrase,106,10
metaphrases,125,11
metaphysic,119,10
metaphysical,132,12
metaphysically,169,14
metaphysician,143,13
metaphysicians,162,14
metaphysics,138,11
metaplasia,97,10
metaplasias,116,11
metaplastic,119,11
metapsychological,184,17
metapsychologies,192,16
metapsychology,184,14
metasequoia,126,11
metasequoias,145,12
metasomatic,119,11
metasomatism,148,12
metasomatisms,167,13
metastabilities,164,15
metastability,156,13
metastable,98,10
metastably,118,10
metastases,122,10
metastasis,126,10
metastasize,138,11
metastasized,142,12
metastasizes,157,12
